session_id,timestamp,user_id,role,vendor_firm,application,action,privilege_level,outcome,is_anomalous
OP001917,2026-06-26T20:01:46,STF1085,staff,,Gate-Management-System,view_manifest,standard,success,0
OP001489,2026-06-26T20:43:10,STF1101,staff,,Baggage-Handling-System,read_sensor_status,standard,success,0
OP001868,2026-06-26T20:49:27,VND2011,vendor,Falcon Cargo Handling,Cargo-Manifest-System,download_bulk_data,elevated,success,0
OP000121,2026-06-26T21:02:17,VND2020,vendor,Coastal Catering Co,Cargo-Manifest-System,modify_routing_rule,elevated,success,0
OP001940,2026-06-26T21:17:58,VND2025,vendor,SkyLink Ground Services,Departure-Control-System,admin_config_change,elevated,success,0
OP000534,2026-06-26T21:30:08,STF1002,staff,,Baggage-Handling-System,view_manifest,standard,success,0
OP002790,2026-06-26T21:44:56,STF1112,staff,,Cargo-Manifest-System,read_sensor_status,standard,success,0
OP000922,2026-06-26T21:58:36,STF1073,staff,,Cargo-Manifest-System,view_manifest,standard,success,0
OP001000,2026-06-27T00:27:13,STF1137,staff,,Departure-Control-System,export_report,standard,success,0
OP003060,2026-06-27T04:26:39,STF1107,staff,,Airfield-Ops-Portal,view_manifest,standard,success,0
OP002697,2026-06-27T06:01:07,STF1133,staff,,Gate-Management-System,update_schedule,standard,denied,0
OP001879,2026-06-27T06:20:31,STF1136,staff,,Cargo-Manifest-System,download_bulk_data,elevated,success,0
OP001149,2026-06-27T06:20:37,VND2001,vendor,Meridian Aircraft Maintenance,Baggage-Handling-System,download_bulk_data,elevated,success,0
OP000132,2026-06-27T06:57:42,STF1075,staff,,Gate-Management-System,create_user,elevated,success,0
OP000257,2026-06-27T07:18:43,VND2003,vendor,Falcon Cargo Handling,Gate-Management-System,modify_routing_rule,elevated,success,0
OP002629,2026-06-27T07:22:22,STF1012,staff,,Cargo-Manifest-System,modify_routing_rule,elevated,success,0
OP000773,2026-06-27T07:43:43,STF1049,staff,,Gate-Management-System,read_sensor_status,standard,success,0
OP000353,2026-06-27T07:48:31,VND2007,vendor,SkyLink Ground Services,Baggage-Handling-System,modify_routing_rule,elevated,success,0
OP001077,2026-06-27T07:57:06,VND2030,vendor,Meridian Aircraft Maintenance,Departure-Control-System,create_user,elevated,success,0
OP001049,2026-06-27T08:04:23,VND2002,vendor,Horizon Cleaning Services,Airfield-Ops-Portal,view_manifest,standard,success,0
OP000129,2026-06-27T08:35:16,STF1087,staff,,Airfield-Ops-Portal,modify_routing_rule,elevated,success,0
OP002211,2026-06-27T08:36:05,STF1178,staff,,Departure-Control-System,update_schedule,standard,success,0
OP000052,2026-06-27T08:54:43,VND2025,vendor,SkyLink Ground Services,Cargo-Manifest-System,read_sensor_status,standard,success,0
OP000677,2026-06-27T09:21:48,VND2011,vendor,Falcon Cargo Handling,Baggage-Handling-System,update_schedule,standard,success,0
OP001548,2026-06-27T09:31:31,STF1023,staff,,Gate-Management-System,export_report,standard,success,0
OP003057,2026-06-27T09:47:16,STF1089,staff,,Gate-Management-System,update_schedule,standard,success,0
OP002205,2026-06-27T10:03:06,STF1060,staff,,Airfield-Ops-Portal,export_report,standard,success,0
OP000672,2026-06-27T10:25:55,STF1102,staff,,Baggage-Handling-System,update_schedule,standard,success,0
OP001711,2026-06-27T10:31:12,STF1031,staff,,Airfield-Ops-Portal,view_manifest,standard,success,0
OP001359,2026-06-27T10:47:34,STF1122,staff,,Gate-Management-System,read_sensor_status,standard,success,0
OP002843,2026-06-27T11:35:16,VND2000,vendor,SkyLink Ground Services,Departure-Control-System,export_report,standard,success,0
OP001596,2026-06-27T11:42:18,STF1065,staff,,Airfield-Ops-Portal,view_manifest,standard,success,0
OP000698,2026-06-27T12:05:30,STF1041,staff,,Baggage-Handling-System,admin_config_change,elevated,success,0
OP001029,2026-06-27T12:23:25,STF1147,staff,,Gate-Management-System,export_report,standard,success,0
OP002867,2026-06-27T12:27:15,STF1019,staff,,Airfield-Ops-Portal,update_schedule,standard,success,0
OP002828,2026-06-27T12:51:52,STF1031,staff,,Baggage-Handling-System,admin_config_change,elevated,success,0
OP000972,2026-06-27T14:18:25,STF1159,staff,,Gate-Management-System,modify_routing_rule,elevated,success,0
OP000605,2026-06-27T14:32:55,VND2004,vendor,Falcon Cargo Handling,Gate-Management-System,read_sensor_status,standard,success,0
OP002940,2026-06-27T14:58:13,STF1154,staff,,Baggage-Handling-System,download_bulk_data,elevated,success,0
OP000992,2026-06-27T15:36:55,VND2024,vendor,AeroFuel Solutions,Airfield-Ops-Portal,view_manifest,standard,success,0
OP000481,2026-06-27T16:05:15,STF1037,staff,,Gate-Management-System,read_sensor_status,standard,success,0
OP002719,2026-06-27T16:33:38,STF1040,staff,,Gate-Management-System,export_report,standard,success,0
OP001141,2026-06-27T16:35:54,VND2003,vendor,Falcon Cargo Handling,Cargo-Manifest-System,update_schedule,standard,success,0
OP000277,2026-06-27T16:57:16,STF1020,staff,,Departure-Control-System,create_user,elevated,success,0
OP000395,2026-06-27T17:13:42,STF1090,staff,,Cargo-Manifest-System,update_schedule,standard,success,0
OP001041,2026-06-27T17:20:04,STF1177,staff,,Baggage-Handling-System,read_sensor_status,standard,success,0
OP003028,2026-06-27T18:02:34,VND2015,vendor,AeroFuel Solutions,Airfield-Ops-Portal,read_sensor_status,standard,success,0
OP001401,2026-06-27T18:20:05,STF1154,staff,,Baggage-Handling-System,view_manifest,standard,success,0
OP002055,2026-06-27T18:25:17,STF1045,staff,,Gate-Management-System,view_manifest,standard,denied,0
OP002310,2026-06-27T18:59:41,VND2009,vendor,Falcon Cargo Handling,Baggage-Handling-System,update_schedule,standard,success,0
OP002613,2026-06-27T19:10:54,VND2032,vendor,AeroFuel Solutions,Baggage-Handling-System,view_manifest,standard,success,0
OP002458,2026-06-27T19:22:15,STF1102,staff,,Baggage-Handling-System,modify_routing_rule,elevated,success,0
OP001453,2026-06-27T20:13:48,STF1062,staff,,Airfield-Ops-Portal,view_manifest,standard,success,0
OP001864,2026-06-27T20:28:17,STF1174,staff,,Airfield-Ops-Portal,read_sensor_status,standard,success,0
OP001240,2026-06-27T20:56:39,STF1058,staff,,Departure-Control-System,view_manifest,standard,success,0
OP000752,2026-06-27T21:07:54,STF1026,staff,,Baggage-Handling-System,export_report,standard,success,0
OP000682,2026-06-27T21:17:13,STF1153,staff,,Departure-Control-System,export_report,standard,success,0
OP001779,2026-06-27T23:26:45,STF1149,staff,,Departure-Control-System,modify_routing_rule,elevated,denied,1
OP000815,2026-06-28T00:21:50,VND2005,vendor,AeroFuel Solutions,Cargo-Manifest-System,view_manifest,standard,success,0
OP001706,2026-06-28T01:02:09,VND2031,vendor,Meridian Aircraft Maintenance,Cargo-Manifest-System,update_schedule,standard,success,0
OP003044,2026-06-28T02:23:00,STF1041,staff,,Cargo-Manifest-System,read_sensor_status,standard,success,0
OP000853,2026-06-28T03:12:17,STF1158,staff,,Cargo-Manifest-System,modify_routing_rule,elevated,success,0
OP000782,2026-06-28T03:24:11,VND2003,vendor,Falcon Cargo Handling,Departure-Control-System,export_report,standard,success,0
OP001578,2026-06-28T06:08:46,STF1124,staff,,Baggage-Handling-System,view_manifest,standard,success,0
OP000984,2026-06-28T06:54:35,STF1034,staff,,Airfield-Ops-Portal,export_report,standard,success,0
OP003020,2026-06-28T07:11:26,STF1014,staff,,Departure-Control-System,export_report,standard,success,0
OP001594,2026-06-28T07:16:54,VND2012,vendor,AeroFuel Solutions,Baggage-Handling-System,update_schedule,standard,success,0
OP001743,2026-06-28T07:29:07,STF1045,staff,,Baggage-Handling-System,export_report,standard,success,0
OP000712,2026-06-28T07:42:00,VND2012,vendor,AeroFuel Solutions,Airfield-Ops-Portal,view_manifest,standard,success,0
OP002454,2026-06-28T07:46:50,VND2004,vendor,Falcon Cargo Handling,Departure-Control-System,export_report,standard,success,0
OP001274,2026-06-28T07:53:48,STF1028,staff,,Cargo-Manifest-System,read_sensor_status,standard,success,0
OP000190,2026-06-28T08:12:27,STF1168,staff,,Airfield-Ops-Portal,admin_config_change,elevated,success,0
OP000837,2026-06-28T08:25:04,STF1147,staff,,Cargo-Manifest-System,view_manifest,standard,success,0
OP001844,2026-06-28T08:37:40,VND2013,vendor,Falcon Cargo Handling,Baggage-Handling-System,read_sensor_status,standard,success,0
OP002102,2026-06-28T08:49:39,VND2012,vendor,AeroFuel Solutions,Airfield-Ops-Portal,export_report,standard,success,0
OP003038,2026-06-28T09:09:54,VND2024,vendor,AeroFuel Solutions,Gate-Management-System,view_manifest,standard,success,0
OP000874,2026-06-28T09:38:47,VND2015,vendor,AeroFuel Solutions,Gate-Management-System,view_manifest,standard,success,0
OP001129,2026-06-28T09:46:49,STF1048,staff,,Departure-Control-System,read_sensor_status,standard,success,0
OP001482,2026-06-28T09:49:49,VND2019,vendor,Falcon Cargo Handling,Departure-Control-System,export_report,standard,success,0
OP001165,2026-06-28T09:52:13,VND2026,vendor,Horizon Cleaning Services,Airfield-Ops-Portal,read_sensor_status,standard,success,0
OP000882,2026-06-28T09:56:05,STF1080,staff,,Airfield-Ops-Portal,update_schedule,standard,success,0
OP000065,2026-06-28T10:04:04,STF1156,staff,,Departure-Control-System,view_manifest,standard,success,0
OP001602,2026-06-28T10:05:38,VND2007,vendor,SkyLink Ground Services,Cargo-Manifest-System,create_user,elevated,success,0
OP002770,2026-06-28T10:13:06,VND2003,vendor,Falcon Cargo Handling,Airfield-Ops-Portal,read_sensor_status,standard,success,0
OP001874,2026-06-28T10:22:54,VND2030,vendor,Meridian Aircraft Maintenance,Baggage-Handling-System,export_report,standard,success,0
OP001160,2026-06-28T10:24:15,STF1035,staff,,Cargo-Manifest-System,download_bulk_data,elevated,success,0
OP002672,2026-06-28T10:32:09,STF1065,staff,,Baggage-Handling-System,download_bulk_data,elevated,success,0
OP000348,2026-06-28T10:56:37,STF1011,staff,,Baggage-Handling-System,export_report,standard,success,0
OP002442,2026-06-28T11:17:22,STF1092,staff,,Airfield-Ops-Portal,create_user,elevated,success,0
OP001128,2026-06-28T11:22:06,STF1062,staff,,Airfield-Ops-Portal,read_sensor_status,standard,success,0
OP000101,2026-06-28T11:44:50,VND2016,vendor,AeroFuel Solutions,Cargo-Manifest-System,modify_routing_rule,elevated,success,0
OP002139,2026-06-28T11:50:53,STF1162,staff,,Airfield-Ops-Portal,read_sensor_status,standard,success,0
OP002912,2026-06-28T12:01:22,VND2000,vendor,SkyLink Ground Services,Airfield-Ops-Portal,export_report,standard,success,0
OP002393,2026-06-28T12:18:49,VND2015,vendor,AeroFuel Solutions,Gate-Management-System,export_report,standard,success,0
OP000209,2026-06-28T12:49:32,STF1115,staff,,Gate-Management-System,view_manifest,standard,success,0
OP000422,2026-06-28T12:53:10,STF1166,staff,,Airfield-Ops-Portal,update_schedule,standard,success,0
OP001310,2026-06-28T13:03:28,STF1094,staff,,Cargo-Manifest-System,modify_routing_rule,elevated,success,0
OP001967,2026-06-28T13:18:33,STF1146,staff,,Airfield-Ops-Portal,download_bulk_data,elevated,success,0
OP002708,2026-06-28T13:27:34,STF1012,staff,,Departure-Control-System,read_sensor_status,standard,success,0
OP000404,2026-06-28T14:30:36,STF1060,staff,,Gate-Management-System,read_sensor_status,standard,success,0
OP002218,2026-06-28T14:31:03,VND2016,vendor,AeroFuel Solutions,Gate-Management-System,export_report,standard,success,0
OP002064,2026-06-28T14:38:48,VND2029,vendor,Horizon Cleaning Services,Departure-Control-System,export_report,standard,success,0
OP002380,2026-06-28T15:12:20,STF1009,staff,,Gate-Management-System,view_manifest,standard,success,0
OP002519,2026-06-28T15:25:15,VND2025,vendor,SkyLink Ground Services,Airfield-Ops-Portal,view_manifest,standard,success,0
OP001637,2026-06-28T15:34:15,STF1175,staff,,Airfield-Ops-Portal,modify_routing_rule,elevated,success,0
OP000607,2026-06-28T15:34:17,VND2031,vendor,Meridian Aircraft Maintenance,Departure-Control-System,view_manifest,standard,success,0
OP000031,2026-06-28T15:54:12,STF1137,staff,,Baggage-Handling-System,view_manifest,standard,success,0
OP001873,2026-06-28T16:09:46,VND2027,vendor,Meridian Aircraft Maintenance,Departure-Control-System,admin_config_change,elevated,success,0
OP001264,2026-06-28T16:11:10,VND2011,vendor,Falcon Cargo Handling,Airfield-Ops-Portal,view_manifest,standard,success,0
OP002294,2026-06-28T16:38:08,STF1075,staff,,Airfield-Ops-Portal,read_sensor_status,standard,success,0
OP001601,2026-06-28T16:48:06,STF1071,staff,,Cargo-Manifest-System,create_user,elevated,success,0
OP002536,2026-06-28T17:13:16,STF1163,staff,,Gate-Management-System,update_schedule,standard,success,0
OP000325,2026-06-28T17:19:42,STF1132,staff,,Departure-Control-System,view_manifest,standard,success,0
OP002609,2026-06-28T18:21:46,STF1034,staff,,Baggage-Handling-System,create_user,elevated,success,0
OP001473,2026-06-28T18:50:38,STF1098,staff,,Departure-Control-System,modify_routing_rule,elevated,denied,1
OP000223,2026-06-28T18:53:41,STF1142,staff,,Gate-Management-System,read_sensor_status,standard,success,0
OP001454,2026-06-28T19:03:30,STF1069,staff,,Gate-Management-System,read_sensor_status,standard,success,0
OP002656,2026-06-28T19:08:14,STF1079,staff,,Airfield-Ops-Portal,modify_routing_rule,elevated,success,0
OP001130,2026-06-28T19:13:24,STF1067,staff,,Gate-Management-System,download_bulk_data,elevated,success,0
OP000610,2026-06-28T19:13:35,STF1145,staff,,Departure-Control-System,update_schedule,standard,success,0
OP000590,2026-06-28T19:39:19,STF1144,staff,,Departure-Control-System,view_manifest,standard,success,0
OP000603,2026-06-28T19:49:58,STF1164,staff,,Departure-Control-System,admin_config_change,elevated,denied,1
OP000595,2026-06-28T19:53:25,VND2013,vendor,Falcon Cargo Handling,Gate-Management-System,export_report,standard,success,0
OP002637,2026-06-28T19:59:27,VND2018,vendor,Falcon Cargo Handling,Baggage-Handling-System,modify_routing_rule,elevated,success,0
OP000495,2026-06-28T20:02:42,STF1012,staff,,Cargo-Manifest-System,export_report,standard,denied,0
OP000629,2026-06-28T20:18:18,STF1094,staff,,Airfield-Ops-Portal,update_schedule,standard,success,0
OP000100,2026-06-28T20:23:17,STF1179,staff,,Airfield-Ops-Portal,update_schedule,standard,success,0
OP002286,2026-06-28T20:24:17,STF1114,staff,,Baggage-Handling-System,export_report,standard,success,0
OP002201,2026-06-28T20:52:56,STF1174,staff,,Gate-Management-System,view_manifest,standard,success,0
OP001740,2026-06-28T21:28:12,VND2021,vendor,Falcon Cargo Handling,Baggage-Handling-System,update_schedule,standard,success,0
OP000858,2026-06-28T21:30:11,STF1019,staff,,Baggage-Handling-System,view_manifest,standard,success,0
OP000762,2026-06-28T21:51:48,STF1086,staff,,Gate-Management-System,view_manifest,standard,success,0
OP002377,2026-06-28T21:54:22,STF1128,staff,,Airfield-Ops-Portal,view_manifest,standard,success,0
OP002856,2026-06-28T23:32:28,STF1082,staff,,Airfield-Ops-Portal,create_user,elevated,success,0
OP002144,2026-06-29T00:41:52,VND2033,vendor,Meridian Aircraft Maintenance,Baggage-Handling-System,download_bulk_data,elevated,success,1
OP002599,2026-06-29T01:12:14,VND2031,vendor,Meridian Aircraft Maintenance,Baggage-Handling-System,update_schedule,standard,success,0
OP001932,2026-06-29T01:36:46,VND2018,vendor,Falcon Cargo Handling,Gate-Management-System,update_schedule,standard,success,0
OP000651,2026-06-29T02:17:57,VND2033,vendor,Meridian Aircraft Maintenance,Departure-Control-System,download_bulk_data,elevated,denied,1
OP000356,2026-06-29T02:29:58,STF1177,staff,,Departure-Control-System,export_report,standard,success,0
OP002018,2026-06-29T06:59:31,VND2017,vendor,Horizon Cleaning Services,Departure-Control-System,admin_config_change,elevated,success,0
OP003043,2026-06-29T07:05:34,STF1094,staff,,Cargo-Manifest-System,create_user,elevated,success,0
OP000823,2026-06-29T07:51:02,STF1112,staff,,Departure-Control-System,view_manifest,standard,success,0
OP001226,2026-06-29T08:00:07,STF1124,staff,,Cargo-Manifest-System,export_report,standard,success,0
OP000107,2026-06-29T08:22:33,STF1053,staff,,Baggage-Handling-System,update_schedule,standard,success,0
OP002010,2026-06-29T08:23:46,STF1023,staff,,Departure-Control-System,read_sensor_status,standard,success,0
OP000689,2026-06-29T08:30:42,VND2030,vendor,Meridian Aircraft Maintenance,Airfield-Ops-Portal,create_user,elevated,success,0
OP001467,2026-06-29T08:35:29,STF1166,staff,,Airfield-Ops-Portal,update_schedule,standard,success,0
OP000435,2026-06-29T08:48:58,STF1124,staff,,Airfield-Ops-Portal,update_schedule,standard,success,0
OP002433,2026-06-29T08:50:39,VND2005,vendor,AeroFuel Solutions,Departure-Control-System,view_manifest,standard,success,0
OP003040,2026-06-29T08:59:56,STF1014,staff,,Baggage-Handling-System,update_schedule,standard,success,0
OP002839,2026-06-29T09:16:20,VND2025,vendor,SkyLink Ground Services,Airfield-Ops-Portal,modify_routing_rule,elevated,success,0
OP002271,2026-06-29T09:26:15,STF1043,staff,,Baggage-Handling-System,view_manifest,standard,success,0
OP000733,2026-06-29T09:28:09,VND2034,vendor,SkyLink Ground Services,Gate-Management-System,update_schedule,standard,success,0
OP002075,2026-06-29T09:43:13,VND2004,vendor,Falcon Cargo Handling,Cargo-Manifest-System,admin_config_change,elevated,success,0
OP000415,2026-06-29T09:44:27,STF1066,staff,,Gate-Management-System,update_schedule,standard,success,0
OP001461,2026-06-29T10:18:17,STF1043,staff,,Cargo-Manifest-System,view_manifest,standard,success,0
OP001048,2026-06-29T10:36:28,VND2021,vendor,Falcon Cargo Handling,Cargo-Manifest-System,update_schedule,standard,success,0
OP000770,2026-06-29T10:49:42,STF1146,staff,,Cargo-Manifest-System,view_manifest,standard,success,0
OP001865,2026-06-29T10:55:54,STF1119,staff,,Cargo-Manifest-System,update_schedule,standard,success,0
