event_id,timestamp,user_id,src_segment,dst_segment,src_ip,dst_ip,port,protocol,bytes,device_id,is_anomalous
NW004091,2026-06-26T23:13:22,VND2033,vendor-vpn,operational-apps,10.60.45.32,10.20.205.39,5432,TCP,7900350,DEV0314,1
NW004155,2026-06-26T23:13:51,STF1134,staff-ops,staff-ops,10.20.194.171,10.20.62.195,443,UDP,239791,DEV0104,0
NW002253,2026-06-26T23:50:45,STF1046,staff-ops,staff-ops,10.20.123.227,10.20.208.121,443,UDP,260436,DEV0311,0
NW002132,2026-06-26T23:59:23,STF1042,staff-ops,staff-ops,10.20.169.246,10.20.138.118,80,TCP,26221,DEV0329,0
NW005409,2026-06-27T00:38:30,STF1163,staff-ops,staff-ops,10.20.191.72,10.20.22.106,443,TCP,239746,DEV0068,0
NW001751,2026-06-27T01:16:54,STF1164,staff-ops,operational-apps,10.20.0.249,10.20.207.111,445,TCP,2902023,DEV0393,1
NW005816,2026-06-27T02:24:07,VND2029,vendor-vpn,vendor-vpn,10.60.72.105,10.20.181.121,443,TCP,188691,DEV0006,0
NW006174,2026-06-27T02:45:38,STF1136,staff-ops,staff-ops,10.20.185.112,10.20.71.11,8080,TCP,360264,DEV0234,0
NW000316,2026-06-27T04:33:46,STF1110,staff-ops,staff-ops,10.20.131.195,10.20.169.124,443,TCP,284335,DEV0030,0
NW004665,2026-06-27T06:22:11,STF1157,staff-ops,staff-ops,10.20.71.187,10.20.137.64,443,TCP,191702,DEV0255,0
NW003248,2026-06-27T06:41:23,STF1159,staff-ops,staff-ops,10.20.104.72,10.20.47.80,443,UDP,348211,DEV0049,0
NW001138,2026-06-27T06:48:34,VND2028,vendor-vpn,vendor-vpn,10.60.25.253,10.20.157.190,445,UDP,255941,DEV0203,0
NW003007,2026-06-27T07:04:00,STF1095,staff-ops,staff-ops,10.20.199.254,10.20.144.228,443,TCP,102484,DEV0107,0
NW002187,2026-06-27T07:04:56,VND2000,vendor-vpn,vendor-vpn,10.60.50.84,10.20.217.8,80,TCP,379601,DEV0280,0
NW006136,2026-06-27T07:11:10,STF1159,staff-ops,staff-ops,10.20.232.58,10.20.94.93,445,TCP,237378,DEV0030,0
NW000683,2026-06-27T07:38:42,STF1130,staff-ops,internet,10.20.212.138,198.51.148.159,443,TCP,160234,DEV0219,0
NW004629,2026-06-27T07:46:43,VND2002,vendor-vpn,vendor-vpn,10.60.251.129,10.20.57.145,5432,TCP,330666,DEV0339,0
NW003685,2026-06-27T07:55:47,STF1138,staff-ops,staff-ops,10.20.53.90,10.20.39.212,80,UDP,192668,DEV0179,0
NW006040,2026-06-27T08:02:33,VND2003,vendor-vpn,vendor-vpn,10.60.182.34,10.20.200.224,22,TCP,361556,DEV0289,0
NW000609,2026-06-27T08:05:35,STF1122,staff-ops,staff-ops,10.20.37.128,10.20.19.15,443,TCP,31190,DEV0157,0
NW004908,2026-06-27T08:32:08,STF1131,staff-ops,staff-ops,10.20.80.107,10.20.145.194,80,TCP,297042,DEV0219,0
NW000901,2026-06-27T08:34:27,STF1071,staff-ops,internet,10.20.39.167,198.51.238.91,443,TCP,297663,DEV0221,0
NW001829,2026-06-27T08:38:18,STF1095,staff-ops,staff-ops,10.20.100.243,10.20.109.247,443,TCP,375887,DEV0245,0
NW000940,2026-06-27T09:22:34,STF1008,staff-ops,staff-ops,10.20.8.161,10.20.229.14,5432,TCP,388400,DEV0008,0
NW005392,2026-06-27T09:23:55,STF1035,staff-ops,staff-ops,10.20.45.38,10.20.74.105,22,TCP,178573,DEV0056,0
NW005851,2026-06-27T09:32:39,VND2015,vendor-vpn,vendor-vpn,10.60.61.219,10.20.194.248,80,TCP,42256,DEV0198,0
NW003877,2026-06-27T09:35:02,VND2024,vendor-vpn,vendor-vpn,10.60.47.110,10.20.51.147,80,TCP,379135,DEV0181,0
NW001807,2026-06-27T09:37:53,STF1070,staff-ops,internet,10.20.231.66,198.51.184.127,443,TCP,78386,DEV0208,0
NW003919,2026-06-27T09:38:00,STF1161,staff-ops,internet,10.20.103.110,198.51.200.107,443,TCP,157052,DEV0130,0
NW001153,2026-06-27T09:47:57,STF1041,staff-ops,staff-ops,10.20.207.83,10.20.166.123,443,TCP,21972,DEV0274,0
NW003558,2026-06-27T09:52:46,STF1111,staff-ops,staff-ops,10.20.254.93,10.20.205.241,443,TCP,265593,DEV0187,0
NW003236,2026-06-27T09:54:23,STF1000,staff-ops,internet,10.20.233.169,198.51.225.97,80,TCP,47544,DEV0277,0
NW000920,2026-06-27T10:23:07,STF1088,staff-ops,internet,10.20.84.85,198.51.116.103,22,TCP,252777,DEV0058,0
NW006132,2026-06-27T10:24:15,STF1171,staff-ops,internet,10.20.20.125,198.51.226.219,80,TCP,222623,DEV0274,0
NW002184,2026-06-27T10:29:22,STF1000,staff-ops,staff-ops,10.20.177.94,10.20.151.57,80,TCP,141528,DEV0301,0
NW000029,2026-06-27T10:32:02,STF1152,staff-ops,staff-ops,10.20.45.232,10.20.20.157,22,TCP,350420,DEV0229,0
NW000671,2026-06-27T10:40:43,STF1085,staff-ops,internet,10.20.178.45,198.51.248.110,443,TCP,66692,DEV0079,0
NW004958,2026-06-27T10:41:29,STF1128,staff-ops,internet,10.20.25.208,198.51.156.250,8080,TCP,245692,DEV0286,0
NW000839,2026-06-27T10:55:50,STF1173,staff-ops,staff-ops,10.20.214.188,10.20.241.22,443,UDP,220487,DEV0022,0
NW001208,2026-06-27T11:05:51,VND2006,vendor-vpn,internet,10.60.148.72,198.51.171.245,443,UDP,248200,DEV0115,0
NW000834,2026-06-27T11:17:46,STF1118,staff-ops,staff-ops,10.20.156.85,10.20.22.173,3389,TCP,301726,DEV0385,0
NW001374,2026-06-27T11:30:34,STF1161,staff-ops,staff-ops,10.20.71.219,10.20.155.23,3389,TCP,57220,DEV0255,0
NW004828,2026-06-27T11:38:05,STF1138,staff-ops,staff-ops,10.20.143.202,10.20.169.20,443,TCP,113978,DEV0394,0
NW001161,2026-06-27T11:39:28,STF1052,staff-ops,staff-ops,10.20.5.102,10.20.62.168,5432,TCP,168676,DEV0114,0
NW005284,2026-06-27T12:10:49,STF1155,staff-ops,staff-ops,10.20.156.123,10.20.59.17,80,TCP,7770,DEV0019,0
NW001699,2026-06-27T12:32:41,STF1068,staff-ops,staff-ops,10.20.40.163,10.20.81.137,443,UDP,360143,DEV0084,0
NW002479,2026-06-27T12:38:36,VND2005,vendor-vpn,vendor-vpn,10.60.164.112,10.20.222.38,22,TCP,137990,DEV0087,0
NW000838,2026-06-27T12:45:11,STF1031,staff-ops,internet,10.20.102.54,198.51.40.52,443,UDP,190503,DEV0150,0
NW002123,2026-06-27T12:48:01,STF1098,staff-ops,staff-ops,10.20.174.85,10.20.105.90,8080,TCP,948,DEV0358,0
NW004060,2026-06-27T12:50:54,STF1064,staff-ops,internet,10.20.168.50,198.51.113.75,443,TCP,91275,DEV0367,0
NW003176,2026-06-27T13:05:24,STF1114,staff-ops,staff-ops,10.20.82.48,10.20.155.198,443,TCP,367356,DEV0262,0
NW004244,2026-06-27T13:10:00,STF1114,staff-ops,staff-ops,10.20.222.99,10.20.46.13,443,UDP,349188,DEV0192,0
NW005951,2026-06-27T13:16:07,STF1074,staff-ops,internet,10.20.123.26,198.51.253.55,443,UDP,84382,DEV0112,0
NW003737,2026-06-27T13:27:33,VND2005,vendor-vpn,internet,10.60.253.17,198.51.200.185,443,TCP,230953,DEV0011,0
NW004876,2026-06-27T13:31:16,STF1160,staff-ops,operational-apps,10.20.85.78,10.20.209.217,5432,TCP,8686640,DEV0030,1
NW005920,2026-06-27T13:32:07,STF1047,staff-ops,staff-ops,10.20.194.157,10.20.176.57,80,TCP,240287,DEV0117,0
NW000375,2026-06-27T13:33:41,STF1064,staff-ops,staff-ops,10.20.226.5,10.20.97.176,3389,TCP,86593,DEV0261,0
NW005949,2026-06-27T13:43:57,STF1155,staff-ops,staff-ops,10.20.212.170,10.20.239.42,443,TCP,174873,DEV0121,0
NW005446,2026-06-27T13:45:31,STF1042,staff-ops,staff-ops,10.20.4.158,10.20.234.122,443,TCP,144836,DEV0350,0
NW002558,2026-06-27T13:53:43,STF1137,staff-ops,staff-ops,10.20.12.84,10.20.147.79,8080,TCP,218505,DEV0207,0
NW000284,2026-06-27T13:59:50,STF1147,staff-ops,staff-ops,10.20.99.41,10.20.119.219,8080,TCP,350480,DEV0258,0
NW005052,2026-06-27T14:03:06,STF1108,staff-ops,internet,10.20.86.245,198.51.96.82,443,TCP,78128,DEV0160,0
NW004000,2026-06-27T14:11:07,STF1028,staff-ops,staff-ops,10.20.58.62,10.20.29.237,443,TCP,314630,DEV0053,0
NW003592,2026-06-27T14:14:54,STF1005,staff-ops,internet,10.20.109.122,198.51.219.212,80,TCP,20649,DEV0363,0
NW002389,2026-06-27T14:19:21,VND2020,vendor-vpn,internet,10.60.51.232,198.51.51.140,443,UDP,202570,DEV0008,0
NW001200,2026-06-27T14:19:59,STF1053,staff-ops,staff-ops,10.20.206.31,10.20.247.227,80,TCP,395281,DEV0222,0
NW004290,2026-06-27T14:25:11,STF1160,staff-ops,staff-ops,10.20.151.142,10.20.79.109,5432,TCP,213250,DEV0139,0
NW000618,2026-06-27T14:32:08,STF1054,staff-ops,staff-ops,10.20.42.132,10.20.132.135,443,TCP,43371,DEV0060,0
NW004045,2026-06-27T14:33:51,VND2002,vendor-vpn,vendor-vpn,10.60.67.7,10.20.177.140,443,TCP,245006,DEV0317,0
NW002462,2026-06-27T14:51:35,VND2027,vendor-vpn,vendor-vpn,10.60.66.187,10.20.206.104,443,TCP,342627,DEV0318,0
NW005240,2026-06-27T15:03:40,STF1109,staff-ops,staff-ops,10.20.213.30,10.20.83.50,5432,TCP,166603,DEV0364,0
NW005790,2026-06-27T15:09:18,VND2011,vendor-vpn,internet,10.60.134.65,198.51.85.217,443,UDP,252609,DEV0158,0
NW002584,2026-06-27T15:21:46,STF1077,staff-ops,staff-ops,10.20.41.126,10.20.72.46,80,TCP,39236,DEV0032,0
NW001442,2026-06-27T15:31:19,STF1095,staff-ops,staff-ops,10.20.159.43,10.20.253.177,80,UDP,79285,DEV0222,0
NW005633,2026-06-27T15:33:18,STF1098,staff-ops,staff-ops,10.20.97.113,10.20.63.174,443,TCP,151405,DEV0364,0
NW003884,2026-06-27T15:36:24,STF1039,staff-ops,staff-ops,10.20.253.70,10.20.231.88,443,TCP,140745,DEV0113,0
NW005716,2026-06-27T15:47:49,STF1055,staff-ops,internet,10.20.165.179,198.51.199.49,22,TCP,365899,DEV0351,0
NW004464,2026-06-27T15:52:33,STF1059,staff-ops,staff-ops,10.20.212.185,10.20.159.129,80,TCP,39866,DEV0118,0
NW004967,2026-06-27T15:53:23,VND2013,vendor-vpn,vendor-vpn,10.60.20.26,10.20.155.83,80,TCP,40983,DEV0168,0
NW003779,2026-06-27T15:54:53,STF1026,staff-ops,staff-ops,10.20.53.236,10.20.146.174,8080,TCP,26895,DEV0025,0
NW001395,2026-06-27T15:55:57,STF1084,staff-ops,staff-ops,10.20.17.113,10.20.229.178,80,UDP,12177,DEV0064,0
NW002751,2026-06-27T16:16:12,STF1012,staff-ops,staff-ops,10.20.234.213,10.20.118.155,443,TCP,47287,DEV0146,0
NW002667,2026-06-27T16:21:46,STF1059,staff-ops,staff-ops,10.20.146.238,10.20.217.231,8080,TCP,287594,DEV0267,0
NW005386,2026-06-27T16:22:41,VND2027,vendor-vpn,internet,10.60.183.210,198.51.129.210,8080,TCP,70340,DEV0152,0
NW001793,2026-06-27T16:28:11,STF1012,staff-ops,internet,10.20.176.85,198.51.58.95,8080,TCP,167096,DEV0186,0
NW004554,2026-06-27T16:41:53,STF1077,staff-ops,staff-ops,10.20.217.58,10.20.140.180,443,TCP,355699,DEV0066,0
NW002900,2026-06-27T16:44:58,STF1131,staff-ops,internet,10.20.196.50,198.51.127.104,443,TCP,88137,DEV0274,0
NW006065,2026-06-27T16:49:00,VND2016,vendor-vpn,vendor-vpn,10.60.128.20,10.20.168.212,80,TCP,7847,DEV0028,0
NW002250,2026-06-27T16:49:31,VND2000,vendor-vpn,vendor-vpn,10.60.238.162,10.20.118.83,443,TCP,54590,DEV0057,0
NW003268,2026-06-27T16:52:34,STF1034,staff-ops,staff-ops,10.20.247.103,10.20.29.229,80,TCP,67998,DEV0066,0
NW002206,2026-06-27T16:54:33,STF1025,staff-ops,internet,10.20.34.115,198.51.74.238,443,TCP,3902,DEV0250,0
NW001806,2026-06-27T16:57:29,STF1125,staff-ops,staff-ops,10.20.69.232,10.20.172.204,443,TCP,60636,DEV0124,0
NW001169,2026-06-27T17:01:18,STF1128,staff-ops,internet,10.20.9.52,198.51.248.210,8080,TCP,349812,DEV0108,0
NW000334,2026-06-27T17:20:20,VND2006,vendor-vpn,vendor-vpn,10.60.50.73,10.20.14.125,443,UDP,263320,DEV0304,0
NW000917,2026-06-27T17:26:27,STF1179,staff-ops,staff-ops,10.20.218.212,10.20.237.59,8080,TCP,35609,DEV0077,0
NW006125,2026-06-27T17:31:22,STF1168,staff-ops,staff-ops,10.20.11.225,10.20.24.104,443,TCP,73553,DEV0243,0
NW003000,2026-06-27T17:32:59,STF1147,staff-ops,staff-ops,10.20.85.20,10.20.176.212,443,TCP,207452,DEV0121,0
NW003214,2026-06-27T17:41:50,VND2001,vendor-vpn,vendor-vpn,10.60.90.159,10.20.232.50,80,UDP,166271,DEV0392,0
NW002228,2026-06-27T17:49:09,STF1081,staff-ops,staff-ops,10.20.227.238,10.20.233.47,443,UDP,118848,DEV0356,0
NW002834,2026-06-27T17:51:01,STF1040,staff-ops,staff-ops,10.20.227.133,10.20.62.133,80,TCP,249299,DEV0169,0
NW005636,2026-06-27T17:52:37,STF1113,staff-ops,staff-ops,10.20.77.110,10.20.81.232,443,TCP,148648,DEV0187,0
NW000299,2026-06-27T17:58:44,VND2026,vendor-vpn,internet,10.60.183.8,198.51.196.186,80,TCP,233491,DEV0298,0
NW001874,2026-06-27T18:00:50,STF1129,staff-ops,staff-ops,10.20.240.210,10.20.232.224,80,UDP,46303,DEV0192,0
NW002779,2026-06-27T18:08:01,STF1060,staff-ops,staff-ops,10.20.146.77,10.20.219.196,443,TCP,223635,DEV0241,0
NW003866,2026-06-27T18:09:27,STF1095,staff-ops,internet,10.20.106.232,198.51.222.141,80,TCP,146003,DEV0093,0
NW004252,2026-06-27T18:09:54,VND2006,vendor-vpn,vendor-vpn,10.60.219.64,10.20.50.218,443,TCP,27732,DEV0164,0
NW000662,2026-06-27T18:11:32,STF1020,staff-ops,staff-ops,10.20.173.86,10.20.212.95,443,TCP,245160,DEV0188,0
NW002727,2026-06-27T18:13:43,STF1069,staff-ops,staff-ops,10.20.66.131,10.20.106.207,22,TCP,130050,DEV0053,0
NW001992,2026-06-27T18:16:15,STF1069,staff-ops,staff-ops,10.20.90.207,10.20.63.33,443,TCP,1460,DEV0289,0
NW003966,2026-06-27T18:26:25,STF1152,staff-ops,staff-ops,10.20.99.175,10.20.209.117,443,TCP,389845,DEV0318,0
NW000516,2026-06-27T18:35:31,STF1059,staff-ops,staff-ops,10.20.240.195,10.20.236.10,3389,TCP,58077,DEV0286,0
NW003012,2026-06-27T18:37:06,STF1116,staff-ops,internet,10.20.203.139,198.51.208.51,80,TCP,382733,DEV0352,0
NW000309,2026-06-27T18:41:30,STF1145,staff-ops,internet,10.20.86.19,198.51.250.138,443,TCP,237193,DEV0343,0
NW002689,2026-06-27T18:59:34,STF1153,staff-ops,internet,10.20.75.179,198.51.191.33,22,TCP,111648,DEV0045,0
NW000596,2026-06-27T19:01:26,VND2019,vendor-vpn,internet,10.60.196.183,198.51.158.235,443,TCP,35536,DEV0262,0
NW005431,2026-06-27T19:05:02,STF1083,staff-ops,staff-ops,10.20.164.211,10.20.31.251,8080,TCP,114276,DEV0058,0
NW001763,2026-06-27T19:08:57,STF1130,staff-ops,staff-ops,10.20.45.230,10.20.193.149,80,TCP,107156,DEV0139,0
NW002430,2026-06-27T19:15:52,STF1172,staff-ops,staff-ops,10.20.249.61,10.20.37.125,80,TCP,183755,DEV0047,0
NW004413,2026-06-27T19:18:41,STF1136,staff-ops,staff-ops,10.20.6.79,10.20.68.62,80,TCP,23257,DEV0055,0
NW002513,2026-06-27T19:19:29,STF1139,staff-ops,staff-ops,10.20.134.106,10.20.0.134,8080,UDP,303851,DEV0358,0
NW001642,2026-06-27T19:25:31,STF1061,staff-ops,staff-ops,10.20.207.107,10.20.183.163,8080,TCP,121809,DEV0106,0
NW004737,2026-06-27T19:45:40,STF1080,staff-ops,internet,10.20.170.227,198.51.154.131,443,UDP,95372,DEV0245,0
NW001788,2026-06-27T19:58:44,STF1011,staff-ops,internet,10.20.168.20,198.51.153.78,80,TCP,116517,DEV0021,0
NW006250,2026-06-27T19:58:50,VND2002,vendor-vpn,internet,10.60.241.249,198.51.251.163,80,TCP,145100,DEV0144,0
NW002151,2026-06-27T20:31:00,STF1147,staff-ops,staff-ops,10.20.43.193,10.20.201.194,443,TCP,202012,DEV0151,0
NW004935,2026-06-27T20:34:56,STF1124,staff-ops,staff-ops,10.20.19.83,10.20.130.71,80,UDP,153953,DEV0162,0
NW001538,2026-06-27T20:35:23,STF1174,staff-ops,staff-ops,10.20.188.218,10.20.20.243,443,TCP,217015,DEV0251,0
NW005302,2026-06-27T20:43:46,STF1111,staff-ops,staff-ops,10.20.107.108,10.20.69.213,8080,UDP,339793,DEV0002,0
NW005609,2026-06-27T20:48:15,STF1033,staff-ops,staff-ops,10.20.182.75,10.20.234.100,80,UDP,86620,DEV0383,0
NW002740,2026-06-27T20:52:18,VND2030,vendor-vpn,vendor-vpn,10.60.8.69,10.20.153.232,80,TCP,51874,DEV0325,0
NW000268,2026-06-27T20:56:35,VND2028,vendor-vpn,internet,10.60.171.128,198.51.175.84,8080,TCP,316066,DEV0248,0
NW000311,2026-06-27T20:57:13,STF1054,staff-ops,staff-ops,10.20.229.194,10.20.95.76,3389,TCP,139717,DEV0195,0
NW005556,2026-06-27T20:58:51,STF1049,staff-ops,internet,10.20.103.126,198.51.37.137,443,UDP,142179,DEV0315,0
NW002278,2026-06-27T21:06:20,STF1040,staff-ops,staff-ops,10.20.42.159,10.20.1.189,8080,TCP,330218,DEV0362,0
NW003887,2026-06-27T21:08:40,STF1107,staff-ops,staff-ops,10.20.189.39,10.20.198.103,8080,TCP,171623,DEV0034,0
NW004087,2026-06-27T21:08:42,STF1158,staff-ops,staff-ops,10.20.82.129,10.20.40.213,443,UDP,267187,DEV0199,0
NW004121,2026-06-27T21:11:49,VND2032,vendor-vpn,vendor-vpn,10.60.78.173,10.20.236.124,443,TCP,79697,DEV0213,0
NW005765,2026-06-27T21:30:41,STF1163,staff-ops,staff-ops,10.20.141.75,10.20.0.61,80,TCP,76873,DEV0359,0
NW000738,2026-06-27T21:31:25,STF1156,staff-ops,internet,10.20.10.221,198.51.190.243,443,UDP,138297,DEV0201,0
NW001242,2026-06-27T21:48:31,STF1135,staff-ops,staff-ops,10.20.33.37,10.20.9.195,8080,UDP,102728,DEV0111,0
NW005987,2026-06-27T21:49:04,STF1086,staff-ops,staff-ops,10.20.96.136,10.20.73.184,8080,TCP,337791,DEV0068,0
NW003388,2026-06-27T21:49:17,STF1040,staff-ops,internet,10.20.13.163,198.51.14.250,443,UDP,346353,DEV0152,0
NW002176,2026-06-27T21:50:38,STF1121,staff-ops,internet,10.20.21.245,198.51.124.62,22,TCP,226753,DEV0241,0
NW005551,2026-06-27T21:51:03,STF1047,staff-ops,staff-ops,10.20.184.118,10.20.107.40,443,TCP,355608,DEV0295,0
NW000058,2026-06-27T23:07:41,STF1082,staff-ops,internet,10.20.144.74,198.51.73.128,445,UDP,318519,DEV0299,0
NW002718,2026-06-28T02:15:12,VND2033,vendor-vpn,operational-apps,10.60.163.44,10.20.218.21,3389,TCP,5364525,DEV0226,1
NW003244,2026-06-28T02:46:54,STF1072,staff-ops,staff-ops,10.20.213.21,10.20.93.6,8080,TCP,56694,DEV0094,0
NW004114,2026-06-28T06:04:28,STF1052,staff-ops,internet,10.20.214.241,198.51.65.93,443,TCP,99468,DEV0104,0
NW000489,2026-06-28T06:10:03,STF1142,staff-ops,internet,10.20.23.97,198.51.230.213,443,TCP,297753,DEV0016,0
NW004226,2026-06-28T06:11:20,VND2016,vendor-vpn,vendor-vpn,10.60.30.124,10.20.172.30,3389,TCP,92906,DEV0083,0
NW006293,2026-06-28T06:20:26,STF1032,staff-ops,staff-ops,10.20.198.212,10.20.232.92,3389,TCP,14152,DEV0364,0
NW004006,2026-06-28T06:31:57,STF1033,staff-ops,staff-ops,10.20.82.117,10.20.221.95,443,TCP,162583,DEV0047,0
NW001948,2026-06-28T06:52:12,VND2007,vendor-vpn,vendor-vpn,10.60.6.17,10.20.44.5,8080,UDP,96054,DEV0058,0
NW001688,2026-06-28T07:01:56,STF1021,staff-ops,staff-ops,10.20.85.235,10.20.81.199,22,TCP,104947,DEV0320,0
NW004122,2026-06-28T07:22:52,STF1166,staff-ops,staff-ops,10.20.129.151,10.20.246.178,445,UDP,331250,DEV0167,0
NW003785,2026-06-28T07:27:33,VND2005,vendor-vpn,vendor-vpn,10.60.163.241,10.20.226.235,22,UDP,377434,DEV0323,0
NW006155,2026-06-28T07:28:02,STF1070,staff-ops,staff-ops,10.20.32.51,10.20.27.126,443,TCP,366533,DEV0080,0
NW005178,2026-06-28T07:37:49,STF1080,staff-ops,staff-ops,10.20.153.87,10.20.135.66,80,TCP,250660,DEV0339,0
NW003950,2026-06-28T07:56:08,STF1114,staff-ops,staff-ops,10.20.200.241,10.20.100.2,22,TCP,167799,DEV0123,0
NW000156,2026-06-28T07:58:58,STF1142,staff-ops,staff-ops,10.20.230.46,10.20.136.79,443,TCP,251771,DEV0303,0
NW005130,2026-06-28T07:59:42,STF1018,staff-ops,internet,10.20.15.155,198.51.73.213,443,TCP,368323,DEV0019,0
NW006213,2026-06-28T08:03:59,STF1044,staff-ops,staff-ops,10.20.199.63,10.20.130.251,445,TCP,390779,DEV0283,0
NW001123,2026-06-28T08:05:27,STF1121,staff-ops,staff-ops,10.20.160.32,10.20.230.13,443,TCP,366100,DEV0092,0
NW001697,2026-06-28T08:12:25,STF1100,staff-ops,staff-ops,10.20.17.224,10.20.23.119,443,TCP,59395,DEV0023,0
NW000586,2026-06-28T08:13:29,STF1130,staff-ops,staff-ops,10.20.156.238,10.20.179.150,3389,TCP,58432,DEV0244,0
NW000456,2026-06-28T08:16:11,STF1096,staff-ops,staff-ops,10.20.200.61,10.20.195.87,22,TCP,360712,DEV0063,0
NW005589,2026-06-28T08:23:30,STF1152,staff-ops,staff-ops,10.20.223.59,10.20.92.174,443,TCP,137028,DEV0139,0
NW003097,2026-06-28T08:32:18,VND2028,vendor-vpn,vendor-vpn,10.60.245.47,10.20.50.21,443,UDP,184731,DEV0048,0
NW000830,2026-06-28T08:41:38,STF1108,staff-ops,internet,10.20.78.183,198.51.205.34,80,TCP,291851,DEV0113,0
NW000704,2026-06-28T08:43:01,VND2022,vendor-vpn,vendor-vpn,10.60.171.189,10.20.218.254,443,TCP,259545,DEV0131,0
NW003116,2026-06-28T08:51:58,VND2025,vendor-vpn,vendor-vpn,10.60.216.77,10.20.70.12,443,UDP,42515,DEV0070,0
NW001177,2026-06-28T08:52:16,VND2000,vendor-vpn,internet,10.60.211.58,198.51.184.41,443,TCP,157856,DEV0171,0
NW002330,2026-06-28T08:54:14,STF1010,staff-ops,staff-ops,10.20.249.20,10.20.15.184,443,UDP,342271,DEV0007,0
NW004683,2026-06-28T08:57:13,STF1129,staff-ops,internet,10.20.99.129,198.51.144.224,80,TCP,128375,DEV0092,0
NW000619,2026-06-28T09:01:56,STF1091,staff-ops,staff-ops,10.20.129.179,10.20.34.68,443,TCP,161998,DEV0216,0
NW003691,2026-06-28T09:03:45,STF1150,staff-ops,staff-ops,10.20.98.127,10.20.135.174,443,UDP,28514,DEV0061,0
NW002696,2026-06-28T09:12:15,STF1039,staff-ops,internet,10.20.55.66,198.51.196.155,443,TCP,219217,DEV0290,0
NW006362,2026-06-28T09:15:12,STF1106,staff-ops,staff-ops,10.20.137.132,10.20.155.152,443,TCP,360422,DEV0329,0
NW001215,2026-06-28T09:21:04,STF1053,staff-ops,staff-ops,10.20.22.251,10.20.169.157,8080,TCP,138321,DEV0318,0
NW001978,2026-06-28T09:30:41,STF1127,staff-ops,staff-ops,10.20.182.129,10.20.127.165,443,TCP,322967,DEV0345,0
NW001277,2026-06-28T09:31:50,STF1167,staff-ops,operational-apps,10.20.63.182,10.20.185.73,22,TCP,4106716,DEV0218,1
NW001958,2026-06-28T09:45:19,VND2008,vendor-vpn,vendor-vpn,10.60.7.97,10.20.0.168,443,TCP,373931,DEV0182,0
NW003650,2026-06-28T10:06:55,VND2006,vendor-vpn,vendor-vpn,10.60.116.32,10.20.242.193,443,TCP,69058,DEV0190,0
NW003646,2026-06-28T10:08:12,STF1014,staff-ops,staff-ops,10.20.246.15,10.20.208.73,443,TCP,46215,DEV0071,0
NW003221,2026-06-28T10:13:42,VND2030,vendor-vpn,vendor-vpn,10.60.40.69,10.20.172.166,22,UDP,284204,DEV0150,0
NW003418,2026-06-28T10:14:46,STF1010,staff-ops,staff-ops,10.20.146.176,10.20.215.108,22,TCP,203987,DEV0124,0
NW005653,2026-06-28T10:40:27,STF1112,staff-ops,internet,10.20.209.216,198.51.8.17,80,TCP,101089,DEV0171,0
NW006315,2026-06-28T10:47:26,VND2018,vendor-vpn,internet,10.60.40.225,198.51.8.185,443,TCP,150530,DEV0224,0
NW003084,2026-06-28T10:53:36,STF1080,staff-ops,staff-ops,10.20.188.77,10.20.238.231,443,TCP,270661,DEV0304,0
NW004822,2026-06-28T10:59:38,STF1138,staff-ops,internet,10.20.192.190,198.51.36.122,443,TCP,120047,DEV0169,0
NW002418,2026-06-28T11:15:13,STF1015,staff-ops,staff-ops,10.20.62.243,10.20.115.217,443,UDP,281237,DEV0388,0
NW005385,2026-06-28T11:18:34,STF1125,staff-ops,staff-ops,10.20.0.217,10.20.216.165,443,TCP,231605,DEV0311,0
NW003402,2026-06-28T11:20:49,STF1165,staff-ops,staff-ops,10.20.111.51,10.20.116.101,443,UDP,381560,DEV0302,0
NW005743,2026-06-28T11:52:34,STF1010,staff-ops,staff-ops,10.20.9.58,10.20.119.218,8080,TCP,85557,DEV0312,0
NW000668,2026-06-28T12:08:02,STF1162,staff-ops,staff-ops,10.20.243.108,10.20.176.229,443,TCP,343409,DEV0057,0
NW002413,2026-06-28T12:08:07,STF1070,staff-ops,staff-ops,10.20.14.43,10.20.165.227,8080,TCP,301815,DEV0130,0
NW005877,2026-06-28T12:10:46,STF1064,staff-ops,staff-ops,10.20.23.9,10.20.41.74,8080,TCP,6690,DEV0087,0
NW006144,2026-06-28T12:11:31,STF1003,staff-ops,internet,10.20.93.6,198.51.26.147,443,TCP,256985,DEV0322,0
NW001801,2026-06-28T12:23:10,STF1100,staff-ops,staff-ops,10.20.220.37,10.20.156.106,443,TCP,15911,DEV0235,0
NW001041,2026-06-28T12:28:39,STF1135,staff-ops,staff-ops,10.20.229.27,10.20.206.29,443,TCP,155339,DEV0295,0
NW000266,2026-06-28T12:32:56,VND2013,vendor-vpn,vendor-vpn,10.60.25.110,10.20.189.155,443,TCP,36017,DEV0125,0
NW001765,2026-06-28T12:44:13,VND2006,vendor-vpn,vendor-vpn,10.60.42.129,10.20.133.66,443,TCP,83370,DEV0228,0
NW004954,2026-06-28T12:54:37,VND2015,vendor-vpn,internet,10.60.222.157,198.51.34.93,443,TCP,384699,DEV0135,0
NW003394,2026-06-28T12:57:04,STF1114,staff-ops,staff-ops,10.20.34.64,10.20.112.78,443,UDP,57705,DEV0170,0
