event_id,timestamp,user_id,role,department_or_vendor,resource,auth_method,outcome,location,is_anomalous
IA004207,2026-06-26T07:43:08,VND2034,vendor,SkyLink Ground Services,Staff-VPN,badge+pin,success,vendor-remote-site,0
IA002580,2026-06-26T07:44:12,STF1140,staff,Engineering & Maintenance,Retail-POS-Backend,badge+pin,success,airport-terminal,0
IA002757,2026-06-26T07:59:29,STF1025,staff,Security,HR-Self-Service,badge+pin,success,airport-terminal,0
IA000096,2026-06-26T08:02:21,STF1020,staff,Ground Operations,Retail-POS-Backend,vpn_password,success,airport-terminal,0
IA003996,2026-06-26T08:03:48,STF1060,staff,Retail Concessions,Baggage-Handling-System,vpn_password,success,airport-terminal,0
IA000861,2026-06-26T08:15:58,STF1037,staff,Engineering & Maintenance,HR-Self-Service,sso_password,success,airport-terminal,0
IA005436,2026-06-26T08:27:35,VND2023,vendor,SkyLink Ground Services,Departure-Control-System,vpn_password,fail,vendor-remote-site,1
IA002685,2026-06-26T08:33:20,STF1072,staff,Retail Concessions,Cargo-Manifest-System,sso_password,success,airport-terminal,0
IA004724,2026-06-26T08:39:02,VND2015,vendor,AeroFuel Solutions,Baggage-Handling-System,badge+pin,success,vendor-remote-site,0
IA003789,2026-06-26T08:39:23,VND2029,vendor,Horizon Cleaning Services,Maintenance-Ticketing,sso_password,fail,airport-terminal,0
IA000207,2026-06-26T08:41:42,STF1061,staff,Ground Operations,Airfield-Ops-Portal,sso_mfa,success,airport-terminal,0
IA002389,2026-06-26T08:45:10,STF1101,staff,Retail Concessions,Maintenance-Ticketing,sso_password,success,airport-terminal,0
IA005625,2026-06-26T08:49:01,STF1055,staff,Cargo,Cargo-Manifest-System,badge+pin,success,airport-terminal,0
IA003678,2026-06-26T08:49:50,STF1136,staff,Baggage Handling,Retail-POS-Backend,badge+pin,success,airport-terminal,0
IA004184,2026-06-26T08:50:03,STF1090,staff,Engineering & Maintenance,Gate-Management-System,badge+pin,success,airport-terminal,0
IA004435,2026-06-26T09:02:47,STF1151,staff,Baggage Handling,Gate-Management-System,sso_mfa,success,airport-terminal,0
IA003740,2026-06-26T09:03:48,STF1136,staff,Baggage Handling,Maintenance-Ticketing,sso_mfa,success,airport-terminal,0
IA005010,2026-06-26T09:22:11,STF1151,staff,Baggage Handling,Departure-Control-System,sso_mfa,success,airport-terminal,0
IA005837,2026-06-26T09:22:31,VND2019,vendor,Falcon Cargo Handling,Staff-VPN,sso_mfa,success,airport-terminal,0
IA001351,2026-06-26T09:34:16,STF1048,staff,Retail Concessions,Airfield-Ops-Portal,sso_password,success,airport-terminal,0
IA004268,2026-06-26T09:39:02,STF1121,staff,Security,Staff-VPN,vpn_certificate,success,airport-terminal,0
IA005653,2026-06-26T09:41:37,STF1047,staff,Gate Services,Retail-POS-Backend,vpn_password,success,airport-terminal,0
IA002720,2026-06-26T09:42:29,STF1167,staff,Retail Concessions,Cargo-Manifest-System,badge+pin,success,airport-terminal,0
IA005595,2026-06-26T09:44:06,STF1024,staff,Retail Concessions,Airfield-Ops-Portal,vpn_password,success,airport-terminal,0
IA005702,2026-06-26T09:51:29,STF1094,staff,IT,Staff-VPN,sso_mfa,success,airport-terminal,0
IA003780,2026-06-26T09:54:41,STF1046,staff,Cargo,Departure-Control-System,badge+pin,success,airport-terminal,0
IA001335,2026-06-26T10:07:45,STF1018,staff,Engineering & Maintenance,Baggage-Handling-System,sso_password,fail,airport-terminal,1
IA003066,2026-06-26T10:08:56,STF1175,staff,Ground Operations,Retail-POS-Backend,badge+pin,success,airport-terminal,0
IA004873,2026-06-26T10:10:23,STF1084,staff,IT,Airfield-Ops-Portal,sso_password,success,airport-terminal,0
IA000724,2026-06-26T10:14:39,STF1172,staff,Ground Operations,Retail-POS-Backend,vpn_certificate,success,airport-terminal,0
IA000690,2026-06-26T10:16:20,VND2026,vendor,Horizon Cleaning Services,Retail-POS-Backend,sso_password,success,airport-terminal,0
IA001665,2026-06-26T10:20:35,STF1101,staff,Retail Concessions,Staff-VPN,vpn_password,success,airport-terminal,0
IA002686,2026-06-26T10:29:57,VND2034,vendor,SkyLink Ground Services,Maintenance-Ticketing,sso_password,success,vendor-remote-site,0
IA002392,2026-06-26T10:30:05,STF1149,staff,Cargo,Retail-POS-Backend,sso_password,success,airport-terminal,0
IA000212,2026-06-26T10:33:15,STF1136,staff,Baggage Handling,Baggage-Handling-System,badge+pin,success,airport-terminal,0
IA002239,2026-06-26T10:34:10,STF1175,staff,Ground Operations,HR-Self-Service,vpn_password,fail,airport-terminal,0
IA005371,2026-06-26T10:43:38,VND2022,vendor,Falcon Cargo Handling,Retail-POS-Backend,sso_password,success,airport-terminal,0
IA004343,2026-06-26T10:48:49,STF1039,staff,Engineering & Maintenance,Maintenance-Ticketing,sso_mfa,success,airport-terminal,0
IA005190,2026-06-26T10:53:17,VND2014,vendor,AeroFuel Solutions,Gate-Management-System,sso_password,fail,vendor-remote-site,0
IA001238,2026-06-26T10:53:21,STF1141,staff,Retail Concessions,HR-Self-Service,badge+pin,success,airport-terminal,0
IA002529,2026-06-26T10:56:49,STF1003,staff,IT,Baggage-Handling-System,sso_mfa,success,airport-terminal,0
IA003309,2026-06-26T11:05:22,STF1061,staff,Ground Operations,Departure-Control-System,badge+pin,success,airport-terminal,0
IA002411,2026-06-26T11:07:02,STF1013,staff,Cargo,Gate-Management-System,sso_mfa,success,airport-terminal,0
IA003650,2026-06-26T11:17:18,VND2014,vendor,AeroFuel Solutions,Cargo-Manifest-System,sso_mfa,success,airport-terminal,0
IA001742,2026-06-26T11:32:06,STF1007,staff,Baggage Handling,Staff-VPN,sso_password,success,airport-terminal,0
IA004798,2026-06-26T11:35:11,STF1051,staff,Retail Concessions,Airfield-Ops-Portal,badge+pin,success,airport-terminal,0
IA004041,2026-06-26T11:50:51,STF1096,staff,Security,Retail-POS-Backend,sso_password,success,airport-terminal,0
IA005726,2026-06-26T11:55:35,STF1016,staff,Gate Services,Staff-VPN,sso_password,success,airport-terminal,0
IA005019,2026-06-26T12:09:56,VND2008,vendor,SkyLink Ground Services,Gate-Management-System,vpn_password,fail,vendor-remote-site,0
IA005264,2026-06-26T12:14:54,VND2033,vendor,Meridian Aircraft Maintenance,Departure-Control-System,sso_password,success,airport-terminal,1
IA002817,2026-06-26T12:24:33,STF1017,staff,Gate Services,Cargo-Manifest-System,badge+pin,success,airport-terminal,0
IA005033,2026-06-26T12:34:05,STF1029,staff,Security,Maintenance-Ticketing,vpn_password,success,airport-terminal,0
IA005711,2026-06-26T12:59:59,STF1018,staff,Engineering & Maintenance,Staff-VPN,badge+pin,success,airport-terminal,0
IA004565,2026-06-26T13:10:19,VND2032,vendor,AeroFuel Solutions,Maintenance-Ticketing,badge+pin,success,airport-terminal,0
IA005281,2026-06-26T13:24:46,VND2000,vendor,SkyLink Ground Services,Cargo-Manifest-System,sso_mfa,success,airport-terminal,0
IA002243,2026-06-26T13:25:27,VND2015,vendor,AeroFuel Solutions,Airfield-Ops-Portal,vpn_certificate,success,vendor-remote-site,0
IA004282,2026-06-26T13:28:03,STF1080,staff,Cargo,Baggage-Handling-System,badge+pin,success,airport-terminal,0
IA003644,2026-06-26T13:40:35,STF1053,staff,Ground Operations,HR-Self-Service,sso_password,success,airport-terminal,0
IA004852,2026-06-26T13:44:06,STF1011,staff,Retail Concessions,Cargo-Manifest-System,badge+pin,success,airport-terminal,0
IA005677,2026-06-26T13:44:39,STF1064,staff,Cargo,Cargo-Manifest-System,sso_mfa,success,airport-terminal,0
IA005256,2026-06-26T13:51:55,STF1163,staff,Retail Concessions,Gate-Management-System,vpn_certificate,success,airport-terminal,0
IA001304,2026-06-26T13:52:26,STF1050,staff,Ground Operations,Maintenance-Ticketing,sso_password,success,airport-terminal,0
IA005840,2026-06-26T13:54:38,STF1163,staff,Retail Concessions,Baggage-Handling-System,sso_password,success,airport-terminal,0
IA004311,2026-06-26T14:03:19,STF1000,staff,Ground Operations,HR-Self-Service,badge+pin,success,airport-terminal,0
IA002046,2026-06-26T14:08:53,STF1060,staff,Retail Concessions,Cargo-Manifest-System,sso_mfa,success,airport-terminal,0
IA003657,2026-06-26T14:11:34,STF1034,staff,Ground Operations,Staff-VPN,badge+pin,success,airport-terminal,0
IA006044,2026-06-26T14:17:50,STF1166,staff,Baggage Handling,Baggage-Handling-System,vpn_password,success,airport-terminal,0
IA000498,2026-06-26T14:18:56,STF1038,staff,Retail Concessions,Gate-Management-System,sso_password,success,airport-terminal,0
IA005402,2026-06-26T14:28:13,STF1062,staff,Gate Services,Cargo-Manifest-System,vpn_password,success,airport-terminal,0
IA004627,2026-06-26T14:36:05,STF1024,staff,Retail Concessions,Airfield-Ops-Portal,badge+pin,success,airport-terminal,0
IA001206,2026-06-26T14:46:29,STF1014,staff,Baggage Handling,Staff-VPN,badge+pin,success,airport-terminal,0
IA001788,2026-06-26T14:56:05,STF1069,staff,Baggage Handling,Airfield-Ops-Portal,badge+pin,success,airport-terminal,0
IA004125,2026-06-26T15:10:34,STF1146,staff,Ground Operations,Retail-POS-Backend,vpn_password,success,airport-terminal,0
IA004669,2026-06-26T15:14:27,STF1055,staff,Cargo,Maintenance-Ticketing,sso_mfa,success,airport-terminal,0
IA003617,2026-06-26T15:15:07,STF1100,staff,Engineering & Maintenance,Baggage-Handling-System,badge+pin,success,airport-terminal,0
IA002470,2026-06-26T15:44:04,STF1100,staff,Engineering & Maintenance,Cargo-Manifest-System,sso_password,success,airport-terminal,0
IA001436,2026-06-26T15:47:02,STF1179,staff,Baggage Handling,Airfield-Ops-Portal,sso_mfa,fail,airport-terminal,0
IA001409,2026-06-26T15:58:11,STF1096,staff,Security,HR-Self-Service,sso_mfa,success,airport-terminal,0
IA004068,2026-06-26T16:00:35,STF1113,staff,IT,Gate-Management-System,vpn_certificate,success,airport-terminal,0
IA004424,2026-06-26T16:03:13,STF1173,staff,Baggage Handling,Retail-POS-Backend,badge+pin,fail,airport-terminal,0
IA001951,2026-06-26T16:10:23,STF1038,staff,Retail Concessions,Baggage-Handling-System,badge+pin,success,airport-terminal,0
IA003679,2026-06-26T16:17:21,VND2008,vendor,SkyLink Ground Services,Departure-Control-System,sso_mfa,success,vendor-remote-site,0
IA005801,2026-06-26T16:21:36,STF1150,staff,IT,Cargo-Manifest-System,vpn_certificate,success,airport-terminal,0
IA005165,2026-06-26T16:24:31,STF1012,staff,IT,Cargo-Manifest-System,badge+pin,success,airport-terminal,0
IA005568,2026-06-26T16:28:56,STF1030,staff,Baggage Handling,Maintenance-Ticketing,sso_password,success,airport-terminal,0
IA005745,2026-06-26T16:37:38,STF1002,staff,Ground Operations,Staff-VPN,sso_mfa,success,airport-terminal,0
IA001780,2026-06-26T16:55:00,STF1176,staff,Engineering & Maintenance,Cargo-Manifest-System,vpn_certificate,success,airport-terminal,0
IA001790,2026-06-26T16:56:39,STF1090,staff,Engineering & Maintenance,HR-Self-Service,sso_password,success,airport-terminal,0
IA000477,2026-06-26T16:59:57,STF1156,staff,Gate Services,Maintenance-Ticketing,badge+pin,success,airport-terminal,0
IA000454,2026-06-26T17:38:42,STF1023,staff,Baggage Handling,Airfield-Ops-Portal,sso_mfa,success,airport-terminal,0
IA004450,2026-06-26T17:41:37,STF1040,staff,Cargo,Maintenance-Ticketing,sso_mfa,success,airport-terminal,0
IA000455,2026-06-26T17:46:22,VND2024,vendor,AeroFuel Solutions,Baggage-Handling-System,vpn_certificate,success,vendor-remote-site,0
IA000833,2026-06-26T17:52:23,STF1049,staff,Retail Concessions,Retail-POS-Backend,badge+pin,success,airport-terminal,0
IA001213,2026-06-26T17:57:20,STF1000,staff,Ground Operations,Baggage-Handling-System,badge+pin,success,airport-terminal,0
IA003028,2026-06-26T17:59:09,STF1079,staff,Security,HR-Self-Service,sso_password,fail,airport-terminal,0
IA003542,2026-06-26T18:02:20,STF1165,staff,Cargo,Airfield-Ops-Portal,sso_password,success,airport-terminal,0
IA004391,2026-06-26T18:02:46,VND2019,vendor,Falcon Cargo Handling,Airfield-Ops-Portal,badge+pin,success,vendor-remote-site,0
IA004979,2026-06-26T18:13:16,STF1151,staff,Baggage Handling,Cargo-Manifest-System,badge+pin,success,airport-terminal,0
IA002989,2026-06-26T18:13:41,STF1108,staff,Security,Airfield-Ops-Portal,badge+pin,success,airport-terminal,0
IA000835,2026-06-26T18:21:10,STF1107,staff,Baggage Handling,Maintenance-Ticketing,sso_password,success,airport-terminal,0
IA000461,2026-06-26T18:45:19,STF1001,staff,Cargo,Cargo-Manifest-System,sso_password,success,airport-terminal,0
IA000246,2026-06-26T19:02:04,VND2019,vendor,Falcon Cargo Handling,Departure-Control-System,sso_password,success,vendor-remote-site,0
IA001379,2026-06-26T19:02:56,STF1106,staff,Retail Concessions,Cargo-Manifest-System,sso_mfa,success,airport-terminal,0
IA005112,2026-06-26T19:16:06,STF1096,staff,Security,Gate-Management-System,sso_password,success,airport-terminal,0
IA003784,2026-06-26T19:25:20,STF1108,staff,Security,HR-Self-Service,sso_password,success,airport-terminal,0
IA004995,2026-06-26T19:28:56,STF1135,staff,Security,Cargo-Manifest-System,vpn_password,success,airport-terminal,0
IA004180,2026-06-26T19:41:25,STF1069,staff,Baggage Handling,HR-Self-Service,sso_password,success,airport-terminal,0
IA001860,2026-06-26T19:47:22,STF1168,staff,Gate Services,Gate-Management-System,sso_mfa,success,airport-terminal,0
IA001186,2026-06-26T19:54:21,VND2014,vendor,AeroFuel Solutions,Maintenance-Ticketing,badge+pin,success,airport-terminal,0
IA000675,2026-06-26T19:57:55,STF1047,staff,Gate Services,Retail-POS-Backend,sso_password,success,airport-terminal,0
IA005491,2026-06-26T20:17:56,STF1076,staff,Baggage Handling,Cargo-Manifest-System,badge+pin,success,airport-terminal,0
IA001332,2026-06-26T20:21:26,STF1026,staff,Gate Services,Maintenance-Ticketing,sso_mfa,fail,airport-terminal,0
IA002153,2026-06-26T20:31:09,STF1052,staff,Cargo,Gate-Management-System,badge+pin,success,airport-terminal,0
IA005337,2026-06-26T20:37:06,STF1084,staff,IT,Baggage-Handling-System,vpn_certificate,success,airport-terminal,0
IA004177,2026-06-26T20:38:31,STF1114,staff,Gate Services,Staff-VPN,sso_mfa,success,airport-terminal,0
IA005661,2026-06-26T20:44:48,STF1004,staff,IT,Maintenance-Ticketing,badge+pin,success,airport-terminal,0
IA001712,2026-06-26T20:46:09,STF1177,staff,IT,Departure-Control-System,vpn_password,success,airport-terminal,0
IA001815,2026-06-26T21:00:12,STF1137,staff,Retail Concessions,Baggage-Handling-System,badge+pin,success,airport-terminal,0
IA003947,2026-06-26T21:00:34,STF1166,staff,Baggage Handling,Departure-Control-System,badge+pin,success,airport-terminal,0
IA000011,2026-06-26T21:01:19,VND2025,vendor,SkyLink Ground Services,HR-Self-Service,vpn_password,fail,vendor-remote-site,0
IA003419,2026-06-26T21:25:31,STF1003,staff,IT,Retail-POS-Backend,sso_password,success,airport-terminal,0
IA005373,2026-06-26T21:26:46,STF1108,staff,Security,Staff-VPN,vpn_password,success,airport-terminal,0
IA004398,2026-06-26T21:27:01,STF1007,staff,Baggage Handling,Departure-Control-System,badge+pin,success,airport-terminal,0
IA005830,2026-06-26T21:31:58,STF1152,staff,Ground Operations,Airfield-Ops-Portal,badge+pin,success,airport-terminal,0
IA002717,2026-06-26T21:49:10,VND2012,vendor,AeroFuel Solutions,Cargo-Manifest-System,vpn_password,success,airport-terminal,0
IA004525,2026-06-26T21:51:09,VND2010,vendor,SkyLink Ground Services,Maintenance-Ticketing,sso_mfa,success,airport-terminal,0
IA002280,2026-06-26T21:53:11,STF1050,staff,Ground Operations,Maintenance-Ticketing,sso_password,success,airport-terminal,0
IA005467,2026-06-26T21:53:27,VND2000,vendor,SkyLink Ground Services,Airfield-Ops-Portal,sso_password,fail,airport-terminal,0
IA002868,2026-06-26T21:57:55,STF1143,staff,Engineering & Maintenance,Cargo-Manifest-System,sso_password,success,airport-terminal,0
IA005276,2026-06-26T23:15:54,VND2029,vendor,Horizon Cleaning Services,HR-Self-Service,sso_password,success,vendor-remote-site,0
IA005297,2026-06-26T23:25:20,STF1025,staff,Security,Gate-Management-System,vpn_certificate,success,airport-terminal,0
IA003460,2026-06-26T23:35:57,VND2023,vendor,SkyLink Ground Services,Staff-VPN,vpn_password,success,airport-terminal,1
IA000873,2026-06-27T00:27:06,STF1101,staff,Retail Concessions,Retail-POS-Backend,badge+pin,success,airport-terminal,0
IA006057,2026-06-27T01:47:18,VND2025,vendor,SkyLink Ground Services,Maintenance-Ticketing,sso_password,success,airport-terminal,0
IA003697,2026-06-27T01:53:46,STF1131,staff,Engineering & Maintenance,Baggage-Handling-System,sso_password,success,airport-terminal,0
IA004482,2026-06-27T02:04:17,STF1056,staff,IT,Airfield-Ops-Portal,sso_password,success,airport-terminal,0
IA003144,2026-06-27T02:42:09,VND2021,vendor,Falcon Cargo Handling,Retail-POS-Backend,badge+pin,success,vendor-remote-site,0
IA002623,2026-06-27T03:53:14,STF1169,staff,Ground Operations,Maintenance-Ticketing,badge+pin,success,airport-terminal,0
IA003058,2026-06-27T04:12:04,STF1031,staff,Cargo,Retail-POS-Backend,sso_mfa,success,airport-terminal,0
IA001772,2026-06-27T04:25:10,STF1057,staff,Cargo,HR-Self-Service,sso_password,success,airport-terminal,0
IA002491,2026-06-27T06:08:55,STF1174,staff,Ground Operations,Baggage-Handling-System,vpn_certificate,success,airport-terminal,0
IA003265,2026-06-27T06:14:04,STF1097,staff,Retail Concessions,Maintenance-Ticketing,vpn_password,success,airport-terminal,0
IA005172,2026-06-27T06:29:03,VND2019,vendor,Falcon Cargo Handling,Gate-Management-System,badge+pin,success,vendor-remote-site,0
IA004126,2026-06-27T06:36:50,STF1030,staff,Baggage Handling,Airfield-Ops-Portal,sso_password,success,airport-terminal,0
IA003418,2026-06-27T06:47:59,STF1125,staff,Retail Concessions,Staff-VPN,sso_mfa,success,airport-terminal,0
IA004439,2026-06-27T06:59:11,STF1108,staff,Security,Airfield-Ops-Portal,vpn_certificate,success,airport-terminal,0
IA002498,2026-06-27T07:02:55,STF1136,staff,Baggage Handling,Cargo-Manifest-System,sso_mfa,success,airport-terminal,0
IA001012,2026-06-27T07:12:30,STF1173,staff,Baggage Handling,HR-Self-Service,badge+pin,success,airport-terminal,0
IA004655,2026-06-27T07:13:14,VND2030,vendor,Meridian Aircraft Maintenance,Airfield-Ops-Portal,badge+pin,success,airport-terminal,0
IA004533,2026-06-27T07:16:38,STF1063,staff,Retail Concessions,Cargo-Manifest-System,badge+pin,success,airport-terminal,0
IA004300,2026-06-27T07:28:08,STF1045,staff,Baggage Handling,Staff-VPN,sso_password,success,airport-terminal,0
IA000691,2026-06-27T07:39:48,STF1081,staff,Cargo,Baggage-Handling-System,vpn_certificate,success,airport-terminal,0
IA004082,2026-06-27T08:12:18,STF1032,staff,Security,Airfield-Ops-Portal,sso_mfa,success,airport-terminal,0
IA004960,2026-06-27T08:18:06,STF1032,staff,Security,Gate-Management-System,sso_mfa,success,airport-terminal,0
IA003168,2026-06-27T08:22:06,VND2008,vendor,SkyLink Ground Services,Departure-Control-System,sso_password,success,vendor-remote-site,0
